game_date,home_team,pitch_type,description,launch_speed,launch_angle,stand,p_throws,release_speed,season,pitch_category,swing_outcome,sov
2024-06-18,TOR,SI,hit_into_play,50.7,-20.0,L,L,94.5,2024,Fastball,in_play,-0.9371233149815204
2024-07-19,TOR,SL,foul,73.5,-29.0,R,R,84.4,2024,Breaking,foul,
2024-08-11,TOR,FF,swinging_strike,,,R,L,91.0,2024,Fastball,whiff,
2024-09-15,TOR,SL,hit_into_play,80.6,-2.0,R,R,88.0,2024,Breaking,in_play,-0.43479994479120343
2024-06-16,TOR,CH,swinging_strike,,,L,R,83.8,2024,Offspeed,whiff,
2024-06-19,TOR,SI,hit_into_play,95.5,66.0,L,R,95.6,2024,Fastball,in_play,-0.10782584691827568
2024-06-03,TOR,SI,hit_into_play,96.9,40.0,R,R,96.7,2024,Fastball,in_play,0.6084469458800434
2024-06-02,TOR,SL,foul,61.8,-69.0,R,R,92.4,2024,Breaking,foul,
2024-05-12,TOR,SL,hit_into_play,85.8,6.0,R,R,81.1,2024,Breaking,in_play,-0.1282377658840309
2024-09-14,TOR,FC,hit_into_play,87.1,15.0,R,R,82.2,2024,Fastball,in_play,0.05185026147499494
2024-07-02,TOR,ST,swinging_strike,,,R,R,81.9,2024,Breaking,whiff,
2024-07-23,TOR,SI,hit_into_play,97.9,19.0,L,L,89.5,2024,Fastball,in_play,0.7098777738586348
2024-09-14,TOR,SV,hit_into_play,104.0,32.0,R,R,79.7,2024,Breaking,in_play,0.9742972380265922
2024-07-25,TOR,FF,foul,82.5,68.0,R,R,94.5,2024,Fastball,foul,
2024-05-21,TOR,CU,hit_into_play,81.1,-24.0,L,L,83.2,2024,Breaking,in_play,-0.665388685263852
2024-09-27,TOR,SI,foul,78.3,8.0,R,R,92.8,2024,Fastball,foul,
2024-07-01,TOR,FF,hit_into_play,80.4,-15.0,R,R,95.5,2024,Fastball,in_play,-0.585872682380726
2024-04-09,TOR,FC,hit_into_play,84.9,-25.0,R,R,88.9,2024,Fastball,in_play,-0.610808655512445
2024-07-23,TOR,SV,foul,61.1,-35.0,L,R,84.2,2024,Breaking,foul,
2024-09-09,TOR,SI,hit_into_play,106.0,-1.0,R,L,88.9,2024,Fastball,in_play,0.30005980952965183
2024-08-19,TOR,FS,swinging_strike,,,L,R,85.2,2024,Offspeed,whiff,
2024-06-30,TOR,FF,hit_into_play,102.2,30.0,L,R,96.0,2024,Fastball,in_play,0.9569831459812597
2024-06-18,TOR,FS,hit_into_play,98.0,-26.0,L,R,88.3,2024,Offspeed,in_play,-0.4342938641556888
2024-08-19,TOR,FS,swinging_strike,,,L,R,85.1,2024,Offspeed,whiff,
2024-06-28,TOR,CH,foul,107.5,23.0,R,R,78.9,2024,Offspeed,foul,
2024-06-29,TOR,FC,foul,83.5,66.0,R,L,86.6,2024,Fastball,foul,
2024-07-24,TOR,CU,hit_into_play,15.7,-1.0,R,R,78.1,2024,Breaking,in_play,-0.9984050792092873
2024-05-21,TOR,FC,swinging_strike,,,R,L,91.9,2024,Fastball,whiff,
2024-06-29,TOR,ST,swinging_strike,,,R,R,83.3,2024,Breaking,whiff,
2024-05-31,TOR,ST,swinging_strike,,,R,R,83.8,2024,Breaking,whiff,
2024-08-25,TOR,FF,swinging_strike,,,L,R,95.1,2024,Fastball,whiff,
2024-08-07,TOR,SI,hit_into_play,89.7,5.0,R,L,93.0,2024,Fastball,in_play,0.0313463278482371
2024-04-14,TOR,CH,foul,,,R,R,86.6,2024,Offspeed,foul,
2024-07-19,TOR,FF,hit_into_play,99.3,28.0,R,R,91.9,2024,Fastball,in_play,0.8567025012652016
2024-05-31,TOR,FC,foul,87.5,38.0,L,R,91.4,2024,Fastball,foul,
2024-09-03,TOR,FF,swinging_strike,,,L,L,94.6,2024,Fastball,whiff,
2024-09-10,TOR,SI,foul,85.4,-36.0,L,L,90.2,2024,Fastball,foul,
2024-07-23,TOR,ST,foul,69.1,58.0,R,R,84.8,2024,Breaking,foul,
2024-04-09,TOR,SI,hit_into_play,103.6,-5.0,R,R,98.7,2024,Fastball,in_play,0.1644148634349072
2024-04-08,TOR,CH,swinging_strike,,,L,R,84.4,2024,Offspeed,whiff,
2024-06-29,TOR,SI,foul_tip,,,R,R,90.8,2024,Fastball,whiff,
2024-07-04,TOR,SI,foul,76.7,54.0,L,R,91.7,2024,Fastball,foul,
2024-06-05,TOR,SV,hit_into_play,106.4,29.0,L,R,84.7,2024,Breaking,in_play,0.9905991688008957
2024-07-19,TOR,CH,hit_into_play,93.3,38.0,R,R,89.0,2024,Offspeed,in_play,0.44682319382888336
2024-06-19,TOR,SI,hit_into_play,88.9,35.0,R,R,96.7,2024,Fastball,in_play,0.2103915223825663
2024-09-10,TOR,FF,hit_into_play,78.2,19.0,L,R,94.4,2024,Fastball,in_play,-0.35939393009952925
2024-05-19,TOR,SL,foul_tip,,,R,R,87.7,2024,Breaking,whiff,
2024-04-08,TOR,SI,hit_into_play,71.6,-8.0,R,R,93.3,2024,Fastball,in_play,-0.7175303264986888
2024-06-02,TOR,FF,foul,77.0,72.0,L,R,96.3,2024,Fastball,foul,
2024-06-16,TOR,CU,foul,71.6,16.0,L,R,85.9,2024,Breaking,foul,
2024-09-10,TOR,SI,foul,76.9,-48.0,R,R,94.3,2024,Fastball,foul,
2024-05-20,TOR,SI,swinging_strike,,,R,R,93.5,2024,Fastball,whiff,
2024-04-30,TOR,FF,hit_into_play,108.6,6.0,R,R,92.7,2024,Fastball,in_play,0.4981213673378626
2024-08-08,TOR,FS,hit_into_play,90.5,-6.0,L,R,86.8,2024,Offspeed,in_play,-0.15256030794239883
2024-06-02,TOR,SI,foul,94.0,-18.0,R,R,93.0,2024,Fastball,foul,
2024-04-12,TOR,SL,swinging_strike,,,R,R,85.9,2024,Breaking,whiff,
2024-07-03,TOR,KC,hit_into_play,90.6,7.0,R,L,88.2,2024,Breaking,in_play,0.11412885119695737
2024-04-14,TOR,FC,hit_into_play,71.3,-5.0,L,L,88.3,2024,Fastball,in_play,-0.706304537856365
2024-08-22,TOR,FC,hit_into_play,83.7,28.0,L,L,94.1,2024,Fastball,in_play,-0.07273758952259723
2024-04-09,TOR,SI,hit_into_play,99.8,2.0,L,R,93.3,2024,Fastball,in_play,0.34114435566733636
2024-06-15,TOR,CH,swinging_strike_blocked,,,L,R,78.3,2024,Offspeed,whiff,
2024-09-03,TOR,FF,foul,76.5,32.0,L,R,94.2,2024,Fastball,foul,
2024-08-24,TOR,CH,foul,71.0,-25.0,L,R,86.5,2024,Offspeed,foul,
2024-08-22,TOR,FF,foul_tip,,,L,L,86.8,2024,Fastball,whiff,
2024-05-18,TOR,SL,swinging_strike,,,R,R,82.2,2024,Breaking,whiff,
2024-07-01,TOR,FC,foul,74.4,29.0,L,R,94.0,2024,Fastball,foul,
2024-05-22,TOR,SL,swinging_strike,,,R,L,87.8,2024,Breaking,whiff,
2024-06-17,TOR,ST,foul,75.6,71.0,R,R,80.7,2024,Breaking,foul,
2024-05-19,TOR,SI,foul,,,R,R,93.4,2024,Fastball,foul,
2024-05-20,TOR,FC,hit_into_play,52.5,74.0,L,R,89.9,2024,Fastball,in_play,-0.9282439001947643
2024-06-27,TOR,CH,hit_into_play,91.0,-3.0,L,R,85.3,2024,Offspeed,in_play,-0.07624948241753182
2024-06-01,TOR,SI,foul,80.5,42.0,R,R,93.4,2024,Fastball,foul,
2024-07-19,TOR,SI,foul,72.9,20.0,R,R,90.9,2024,Fastball,foul,
2024-03-23,TOR,FF,hit_into_play,92.3,35.0,R,R,98.9,2024,Fastball,in_play,0.4213964758384836
2024-06-02,TOR,SL,foul,82.6,-10.0,L,R,88.1,2024,Breaking,foul,
2024-05-12,TOR,CH,swinging_strike_blocked,,,R,R,83.9,2024,Offspeed,whiff,
2024-07-19,TOR,FF,foul,62.8,7.0,R,R,94.6,2024,Fastball,foul,
2024-04-26,TOR,FC,swinging_strike,,,R,L,92.6,2024,Fastball,whiff,
2024-05-20,TOR,FC,foul,74.0,2.0,L,R,90.2,2024,Fastball,foul,
2024-09-04,TOR,SL,swinging_strike,,,R,R,84.6,2024,Breaking,whiff,
2024-06-04,TOR,CH,swinging_strike,,,L,R,78.2,2024,Offspeed,whiff,
2024-08-20,TOR,FC,hit_into_play,82.9,-13.0,R,R,87.8,2024,Fastball,in_play,-0.5018019537779685
2024-07-28,TOR,CH,hit_into_play,96.2,29.0,L,R,81.9,2024,Offspeed,in_play,0.6944499823638566
2024-07-24,TOR,SI,hit_into_play,70.9,-23.0,R,R,90.2,2024,Fastball,in_play,-0.8057263790697318
2024-06-02,TOR,FF,foul,78.1,-30.0,R,R,94.9,2024,Fastball,foul,
2024-08-25,TOR,FF,swinging_strike,,,R,R,95.3,2024,Fastball,whiff,
2024-08-21,TOR,CH,foul,,,R,L,85.8,2024,Offspeed,foul,
2024-06-03,TOR,SI,swinging_strike,,,L,L,94.6,2024,Fastball,whiff,
2024-05-10,TOR,FF,foul,88.5,41.0,R,L,96.2,2024,Fastball,foul,
2024-06-17,TOR,SL,swinging_strike,,,R,L,87.6,2024,Breaking,whiff,
2024-07-26,TOR,FC,hit_into_play,87.5,9.0,R,L,92.6,2024,Fastball,in_play,-0.006533040931188339
2024-03-23,TOR,FF,foul,,,R,L,95.2,2024,Fastball,foul,
2024-06-15,TOR,FF,foul,83.0,51.0,L,R,92.3,2024,Fastball,foul,
2024-04-10,TOR,FF,foul,76.2,40.0,R,L,95.4,2024,Fastball,foul,
2024-07-24,TOR,SL,foul,61.3,-43.0,R,R,86.7,2024,Breaking,foul,
2024-03-23,TOR,SL,swinging_strike,,,L,L,83.4,2024,Breaking,whiff,
2024-05-22,TOR,SI,hit_into_play,105.8,4.0,L,R,92.5,2024,Fastball,in_play,0.4641372858742159
2024-09-09,TOR,FC,foul,66.6,14.0,R,L,83.3,2024,Fastball,foul,
2024-08-22,TOR,FF,foul,74.4,32.0,L,L,96.4,2024,Fastball,foul,
2024-06-28,TOR,CH,foul,62.9,29.0,R,R,79.2,2024,Offspeed,foul,
2024-03-23,TOR,FC,hit_into_play,75.8,-3.0,R,R,90.4,2024,Fastball,in_play,-0.5890625239621513
2024-06-27,TOR,SV,hit_into_play,102.4,20.0,R,R,81.6,2024,Breaking,in_play,0.8904565460763414
2024-04-30,TOR,FF,foul,50.3,-3.0,R,R,92.9,2024,Fastball,foul,
2024-08-08,TOR,SL,foul,65.4,71.0,L,R,87.5,2024,Breaking,foul,
2024-04-14,TOR,FF,foul,,,R,L,94.9,2024,Fastball,foul,
2024-08-22,TOR,FF,foul,77.0,33.0,R,R,94.1,2024,Fastball,foul,
2024-09-24,TOR,FF,foul,72.0,34.0,R,R,90.4,2024,Fastball,foul,
2024-04-09,TOR,FF,foul,84.8,58.0,L,R,95.2,2024,Fastball,foul,
2024-06-28,TOR,SI,hit_into_play,73.9,27.0,L,L,92.3,2024,Fastball,in_play,-0.5149753860781818
2024-07-27,TOR,SL,foul,97.3,0.0,L,R,80.2,2024,Breaking,foul,
2024-09-09,TOR,FF,swinging_strike,,,R,R,99.4,2024,Fastball,whiff,
2024-09-11,TOR,FF,hit_into_play,58.8,-8.0,L,L,92.2,2024,Fastball,in_play,-0.8799515389452053
2024-09-10,TOR,FF,hit_into_play,100.3,31.0,R,L,92.7,2024,Fastball,in_play,0.8884782308647845
2024-03-22,TOR,CH,swinging_strike,,,L,R,79.0,2024,Offspeed,whiff,
2024-09-25,TOR,FC,swinging_strike,,,R,R,91.2,2024,Fastball,whiff,
2024-05-20,TOR,CH,hit_into_play,86.1,-16.0,R,R,87.2,2024,Offspeed,in_play,-0.4630637814958517
2024-06-14,TOR,CH,swinging_strike,,,R,R,80.8,2024,Offspeed,whiff,
2024-06-29,TOR,ST,hit_into_play,95.7,5.0,R,L,79.8,2024,Breaking,in_play,0.29608784332970384
2024-07-03,TOR,FC,foul,81.4,-34.0,L,R,95.0,2024,Fastball,foul,
2024-05-12,TOR,FF,hit_into_play,88.6,64.0,L,R,92.2,2024,Fastball,in_play,-0.2535310626159768
2024-07-02,TOR,CU,hit_into_play,67.7,70.0,L,R,79.1,2024,Breaking,in_play,-0.8063398101430828
2024-08-22,TOR,SI,foul,54.9,-38.0,L,L,86.9,2024,Fastball,foul,
2024-04-13,TOR,FF,swinging_strike,,,R,R,95.2,2024,Fastball,whiff,
2024-07-19,TOR,SL,foul,48.0,-33.0,R,R,84.9,2024,Breaking,foul,
2024-03-23,TOR,CH,foul,69.1,-54.0,R,L,85.8,2024,Offspeed,foul,
2024-09-15,TOR,CH,foul,,,R,L,83.2,2024,Offspeed,foul,
2024-09-24,TOR,FF,swinging_strike,,,R,R,93.0,2024,Fastball,whiff,
2024-07-25,TOR,FC,foul,70.6,26.0,L,R,87.3,2024,Fastball,foul,
2024-06-02,TOR,SI,foul_tip,,,R,R,93.1,2024,Fastball,whiff,
2024-09-15,TOR,SL,foul,63.2,9.0,L,R,84.8,2024,Breaking,foul,
2024-05-21,TOR,FF,swinging_strike,,,R,L,94.1,2024,Fastball,whiff,
2024-07-25,TOR,FF,swinging_strike,,,R,R,96.5,2024,Fastball,whiff,
2024-09-13,TOR,FC,foul,,,R,R,88.8,2024,Fastball,foul,
2024-06-28,TOR,CU,swinging_strike_blocked,,,L,R,74.7,2024,Breaking,whiff,
2024-07-20,TOR,FF,foul,81.4,14.0,R,L,95.2,2024,Fastball,foul,
2024-09-11,TOR,FF,hit_into_play,92.1,37.0,R,R,91.7,2024,Fastball,in_play,0.38859324919103777
2024-07-21,TOR,FF,foul,,,R,R,93.2,2024,Fastball,foul,
2024-05-22,TOR,FF,swinging_strike,,,L,L,94.0,2024,Fastball,whiff,
2024-08-25,TOR,FF,swinging_strike,,,L,R,96.3,2024,Fastball,whiff,
2024-04-08,TOR,SV,foul_tip,,,L,R,84.3,2024,Breaking,whiff,
2024-09-04,TOR,FS,foul,59.4,-47.0,L,R,84.5,2024,Offspeed,foul,
2024-05-12,TOR,FF,swinging_strike,,,R,R,91.5,2024,Fastball,whiff,
2024-04-15,TOR,SI,foul_tip,,,R,R,94.0,2024,Fastball,whiff,
2024-06-17,TOR,FC,foul,79.0,26.0,R,R,92.4,2024,Fastball,foul,
2024-09-27,TOR,FF,foul,76.7,17.0,L,R,92.5,2024,Fastball,foul,
2024-07-25,TOR,FF,foul_tip,,,L,R,99.2,2024,Fastball,whiff,
2024-08-25,TOR,FF,hit_into_play,79.1,49.0,R,R,94.0,2024,Fastball,in_play,-0.3986995261244959
2024-04-15,TOR,FF,swinging_strike,,,R,R,98.9,2024,Fastball,whiff,
2024-08-10,TOR,FF,hit_into_play,86.1,-13.0,R,R,95.0,2024,Fastball,in_play,-0.41613630438449856
2024-07-19,TOR,SL,swinging_strike,,,L,R,85.5,2024,Breaking,whiff,
2024-05-18,TOR,SL,swinging_strike,,,R,R,82.3,2024,Breaking,whiff,
2024-08-25,TOR,FF,foul,79.0,-14.0,R,L,89.5,2024,Fastball,foul,
2024-09-27,TOR,SV,foul,,,R,R,86.6,2024,Breaking,foul,
2024-04-16,TOR,SL,foul,,,R,L,89.8,2024,Breaking,foul,
2024-09-15,TOR,FS,foul,82.2,68.0,R,R,83.8,2024,Offspeed,foul,
2024-06-28,TOR,FF,foul,79.5,13.0,R,L,97.3,2024,Fastball,foul,
2024-09-27,TOR,FC,hit_into_play,89.3,30.0,R,L,89.0,2024,Fastball,in_play,0.25929731470547646
2024-04-29,TOR,KC,swinging_strike_blocked,,,R,R,84.8,2024,Breaking,whiff,
2024-05-20,TOR,ST,swinging_strike,,,R,R,84.8,2024,Breaking,whiff,
2024-06-27,TOR,FF,hit_into_play,71.9,60.0,R,L,97.6,2024,Fastball,in_play,-0.6881929854156763
2024-08-21,TOR,CH,hit_into_play,80.3,-6.0,L,R,82.2,2024,Offspeed,in_play,-0.4901774349379667
2024-08-20,TOR,SI,hit_into_play,92.2,-31.0,R,R,94.2,2024,Fastball,in_play,-0.5859953685953962
2024-09-10,TOR,SI,hit_into_play,38.9,-31.0,R,R,92.4,2024,Fastball,in_play,-0.973561120738571
2024-09-10,TOR,FS,foul,65.8,-58.0,L,R,84.0,2024,Offspeed,foul,
2024-07-03,TOR,SI,hit_into_play,27.5,-57.0,R,R,97.1,2024,Fastball,in_play,-0.9976689619212661
2024-07-19,TOR,CU,foul,63.3,72.0,R,R,72.7,2024,Breaking,foul,
2024-09-28,TOR,FF,hit_into_play,94.9,-23.0,L,R,93.3,2024,Fastball,in_play,-0.4107841182695109
2024-07-20,TOR,FF,swinging_strike,,,R,R,93.6,2024,Fastball,whiff,
2024-07-24,TOR,FF,hit_into_play,90.8,29.0,R,R,95.1,2024,Fastball,in_play,0.35770699464781397
2024-05-20,TOR,SI,foul,78.5,36.0,R,R,92.8,2024,Fastball,foul,
2024-06-27,TOR,ST,swinging_strike,,,R,R,82.7,2024,Breaking,whiff,
2024-06-28,TOR,FC,foul,70.8,-10.0,R,R,92.9,2024,Fastball,foul,
2024-08-22,TOR,SL,hit_into_play,90.3,11.0,L,R,87.9,2024,Breaking,in_play,0.17096324014292952
2024-09-29,TOR,KC,hit_into_play,89.4,34.0,L,R,83.6,2024,Breaking,in_play,0.2473354087751316
2024-09-09,TOR,ST,swinging_strike,,,R,L,72.1,2024,Breaking,whiff,
2024-07-26,TOR,FF,hit_into_play,84.0,9.0,R,L,97.1,2024,Fastball,in_play,-0.16919962580704528
2024-06-19,TOR,SI,hit_into_play,83.5,27.0,L,L,94.4,2024,Fastball,in_play,-0.08502154676645146
2024-06-05,TOR,CH,foul,72.6,51.0,L,R,86.0,2024,Offspeed,foul,
2024-08-25,TOR,CH,foul,80.8,-47.0,R,L,84.7,2024,Offspeed,foul,
2024-06-03,TOR,FF,hit_into_play,65.5,15.0,R,R,96.0,2024,Fastball,in_play,-0.753584737834895
2024-09-24,TOR,CU,hit_into_play,72.9,-9.0,R,R,73.9,2024,Breaking,in_play,-0.6969803855414296
2024-08-06,TOR,FF,foul,66.0,48.0,L,R,93.4,2024,Fastball,foul,
2024-04-10,TOR,SL,hit_into_play,98.8,17.0,R,R,86.3,2024,Breaking,in_play,0.7140951124879231
2024-08-20,TOR,FF,swinging_strike,,,L,R,95.6,2024,Fastball,whiff,
2024-08-21,TOR,FF,foul,82.8,43.0,L,R,96.1,2024,Fastball,foul,
2024-07-03,TOR,CU,foul,75.6,33.0,R,L,83.9,2024,Breaking,foul,
2024-06-15,TOR,SI,foul,17.3,64.0,L,L,93.4,2024,Fastball,foul,
2024-05-10,TOR,FF,swinging_strike,,,R,R,94.2,2024,Fastball,whiff,
2024-08-24,TOR,FF,foul,101.3,17.0,R,R,91.2,2024,Fastball,foul,
2024-08-21,TOR,SL,hit_into_play,97.0,31.0,R,R,85.6,2024,Breaking,in_play,0.7302590212707225
2024-07-19,TOR,FC,hit_into_play,43.3,13.0,L,R,89.1,2024,Fastball,in_play,-0.9461100802061129
2024-08-24,TOR,CU,foul,94.3,19.0,L,R,83.7,2024,Breaking,foul,
2024-09-29,TOR,CH,foul,49.4,-23.0,R,L,77.8,2024,Offspeed,foul,
2024-08-08,TOR,SL,foul,86.8,44.0,R,R,87.6,2024,Breaking,foul,
2024-06-15,TOR,ST,foul_tip,,,R,R,79.3,2024,Breaking,whiff,
2024-04-27,TOR,FF,foul,71.3,53.0,R,L,96.0,2024,Fastball,foul,
2024-09-14,TOR,FC,swinging_strike,,,L,R,92.0,2024,Fastball,whiff,
2024-08-23,TOR,SI,hit_into_play,94.0,-36.0,R,R,92.6,2024,Fastball,in_play,-0.6386584262425814
2024-09-23,TOR,CH,foul,,,L,R,82.8,2024,Offspeed,foul,
2024-06-16,TOR,CH,foul,68.1,-28.0,L,R,81.3,2024,Offspeed,foul,
2024-05-20,TOR,SI,swinging_strike,,,R,R,92.5,2024,Fastball,whiff,
2024-08-08,TOR,SI,swinging_strike,,,R,R,90.8,2024,Fastball,whiff,
2024-04-14,TOR,CH,hit_into_play,102.5,3.0,R,R,89.2,2024,Offspeed,in_play,0.420077599030779
2024-04-29,TOR,SL,foul,99.0,37.0,L,R,87.6,2024,Breaking,foul,
2024-07-20,TOR,SL,hit_into_play,97.1,2.0,R,L,89.1,2024,Breaking,in_play,0.26412808440811575
2024-07-20,TOR,FF,hit_into_play,109.0,6.0,R,R,93.8,2024,Fastball,in_play,0.4895486680877821
2024-04-29,TOR,SL,hit_into_play,55.6,73.0,R,R,82.3,2024,Breaking,in_play,-0.9133528608891683
2024-08-21,TOR,FF,foul,75.8,59.0,R,R,92.4,2024,Fastball,foul,
2024-08-07,TOR,FF,foul,79.7,48.0,L,R,95.6,2024,Fastball,foul,
2024-03-22,TOR,SL,foul,75.4,-44.0,R,R,82.0,2024,Breaking,foul,
2024-09-28,TOR,FF,hit_into_play,94.8,45.0,R,R,93.9,2024,Fastball,in_play,0.40527857438618553
2024-04-13,TOR,SI,swinging_strike,,,L,R,92.2,2024,Fastball,whiff,
2024-08-08,TOR,FF,swinging_strike,,,L,R,97.3,2024,Fastball,whiff,
2024-08-07,TOR,SL,hit_into_play,94.3,-14.0,R,R,82.9,2024,Breaking,in_play,-0.22483782415998277
2024-09-25,TOR,FC,swinging_strike,,,L,R,91.5,2024,Fastball,whiff,
2024-04-08,TOR,FF,hit_into_play,91.4,52.0,R,R,94.4,2024,Fastball,in_play,0.0913552225988008
2024-05-31,TOR,SV,hit_into_play,89.7,51.0,L,R,83.9,2024,Breaking,in_play,0.0313463278482371
2024-09-09,TOR,SI,foul,80.6,-25.0,R,R,95.2,2024,Fastball,foul,
2024-06-17,TOR,CU,foul,69.2,18.0,R,L,82.6,2024,Breaking,foul,
2024-09-14,TOR,ST,foul,,,R,R,82.9,2024,Breaking,foul,
2024-04-30,TOR,SI,foul,78.0,12.0,R,R,94.3,2024,Fastball,foul,
2024-04-16,TOR,FF,foul,85.4,27.0,R,L,96.3,2024,Fastball,foul,
2024-08-25,TOR,SI,hit_into_play,97.0,-11.0,L,L,87.3,2024,Fastball,in_play,-0.10048000981489713
2024-05-31,TOR,SV,hit_into_play,89.2,6.0,R,R,81.9,2024,Breaking,in_play,0.026546229699265345
2024-09-10,TOR,SI,hit_into_play,99.8,16.0,L,R,90.5,2024,Fastball,in_play,0.7315778980784271
2024-06-02,TOR,FF,foul,77.3,85.0,R,R,94.9,2024,Fastball,foul,
2024-05-01,TOR,SI,foul,65.8,-35.0,R,R,94.7,2024,Fastball,foul,
2024-07-03,TOR,SL,foul,83.6,74.0,R,R,86.9,2024,Breaking,foul,
2024-04-26,TOR,SI,hit_into_play,98.5,9.0,R,R,91.1,2024,Fastball,in_play,0.5085957029153312
2024-09-13,TOR,SL,hit_into_play,105.5,4.0,L,R,88.8,2024,Breaking,in_play,0.4656095204502584
2024-06-02,TOR,SI,hit_into_play,85.7,1.0,R,R,92.6,2024,Fastball,in_play,-0.2020641955618262
2024-09-27,TOR,SV,hit_into_play,96.5,8.0,R,R,85.6,2024,Breaking,in_play,0.4091431901482969
2024-04-13,TOR,FF,swinging_strike,,,R,R,95.6,2024,Fastball,whiff,
2024-07-21,TOR,KC,hit_into_play,100.2,14.0,R,R,77.9,2024,Breaking,in_play,0.6985139632248072
2024-05-18,TOR,CU,swinging_strike_blocked,,,R,R,74.2,2024,Breaking,whiff,
2024-09-14,TOR,FF,hit_into_play,65.5,20.0,R,R,92.5,2024,Fastball,in_play,-0.7464689373840232
2024-06-01,TOR,FF,swinging_strike,,,R,R,94.5,2024,Fastball,whiff,
2024-06-05,TOR,SI,hit_into_play,98.7,-7.0,R,R,92.9,2024,Fastball,in_play,0.04287883202723641
2024-08-20,TOR,FF,hit_into_play,109.8,13.0,L,R,94.1,2024,Fastball,in_play,0.6736853405309247
2024-09-03,TOR,SI,foul,77.6,23.0,R,R,94.7,2024,Fastball,foul,
2024-07-25,TOR,FC,hit_into_play,87.7,47.0,R,R,89.4,2024,Fastball,in_play,0.002745104053245795
2024-06-15,TOR,FF,foul,78.6,55.0,L,R,93.3,2024,Fastball,foul,
2024-09-24,TOR,FC,swinging_strike,,,R,L,91.0,2024,Fastball,whiff,
2024-04-17,TOR,SI,swinging_strike,,,R,R,95.1,2024,Fastball,whiff,
2024-04-26,TOR,SI,hit_into_play,85.9,-14.0,R,R,92.8,2024,Fastball,in_play,-0.43763706350545184
2024-05-18,TOR,SI,foul,70.5,64.0,R,L,93.4,2024,Fastball,foul,
2024-04-15,TOR,FF,foul,78.7,18.0,L,R,96.2,2024,Fastball,foul,
2024-07-02,TOR,CU,hit_into_play,79.0,19.0,R,R,82.7,2024,Breaking,in_play,-0.32321683254865274
2024-04-13,TOR,SI,foul,79.7,43.0,L,R,92.2,2024,Fastball,foul,
2024-07-02,TOR,CU,foul,52.6,-27.0,L,R,80.1,2024,Breaking,foul,
2024-06-29,TOR,SI,foul,86.6,50.0,L,R,93.2,2024,Fastball,foul,
2024-06-01,TOR,CU,hit_into_play,106.0,19.0,R,L,80.4,2024,Breaking,in_play,0.8943825049457881
2024-06-29,TOR,SI,foul,69.8,36.0,L,R,94.7,2024,Fastball,foul,
2024-05-10,TOR,FS,swinging_strike,,,L,R,88.8,2024,Offspeed,whiff,
2024-06-28,TOR,SI,foul,61.5,38.0,R,R,89.0,2024,Fastball,foul,
2024-07-03,TOR,SL,hit_into_play,68.4,-17.0,R,R,86.4,2024,Breaking,in_play,-0.8092842792951677
2024-09-09,TOR,SI,foul,80.8,69.0,L,L,92.2,2024,Fastball,foul,
2024-08-22,TOR,SI,foul,72.5,-49.0,L,L,93.8,2024,Fastball,foul,
2024-06-01,TOR,FC,swinging_strike,,,R,R,89.4,2024,Fastball,whiff,
2024-04-29,TOR,SI,hit_into_play,99.1,2.0,R,L,97.6,2024,Fastball,in_play,0.3232321683254866
2024-04-15,TOR,SL,hit_into_play,85.0,26.0,L,L,88.2,2024,Breaking,in_play,-0.003327863572929246
2024-04-09,TOR,CH,hit_into_play,85.5,32.0,R,R,79.5,2024,Offspeed,in_play,0.021408744459950668
2024-07-02,TOR,FF,foul,90.7,32.0,L,R,96.5,2024,Fastball,foul,
2024-06-05,TOR,FF,foul,83.4,68.0,L,R,95.2,2024,Fastball,foul,
2024-07-23,TOR,FF,foul,76.2,32.0,R,R,94.5,2024,Fastball,foul,
2024-07-03,TOR,FF,foul,75.0,61.0,R,L,95.6,2024,Fastball,foul,
2024-07-21,TOR,FF,foul,75.1,56.0,L,R,95.5,2024,Fastball,foul,
2024-04-29,TOR,ST,hit_into_play,69.6,79.0,R,R,85.8,2024,Breaking,in_play,-0.820264695508151
2024-09-04,TOR,CH,hit_into_play,43.8,-21.0,R,L,87.0,2024,Offspeed,in_play,-0.9579492999217876
2024-09-28,TOR,CU,foul,94.7,-22.0,L,R,80.0,2024,Breaking,foul,
2024-04-29,TOR,FC,foul,76.0,-16.0,L,L,88.1,2024,Fastball,foul,
2024-05-12,TOR,CH,hit_into_play,105.3,22.0,L,R,86.9,2024,Offspeed,in_play,0.952857822012974
2024-06-15,TOR,FF,hit_into_play,92.1,64.0,L,R,91.3,2024,Fastball,in_play,-0.14661002653089394
2024-08-25,TOR,FS,foul,72.2,-6.0,L,R,85.6,2024,Offspeed,foul,
2024-08-06,TOR,FC,swinging_strike,,,R,R,84.9,2024,Fastball,whiff,
2024-05-31,TOR,FF,foul,75.1,41.0,R,L,92.0,2024,Fastball,foul,
2024-08-10,TOR,SI,hit_into_play,58.5,32.0,R,R,95.9,2024,Fastball,in_play,-0.8465962243317435
2024-09-24,TOR,FC,swinging_strike,,,L,L,91.2,2024,Fastball,whiff,
2024-06-28,TOR,FF,swinging_strike,,,R,L,97.0,2024,Fastball,whiff,
2024-03-22,TOR,FC,foul,72.4,15.0,R,R,87.8,2024,Fastball,foul,
