game_date,home_team,pitch_type,description,launch_speed,launch_angle,stand,p_throws,release_speed,season,pitch_category,swing_outcome
2024-04-19,KC,FF,hit_into_play,103.6,33,R,R,93.3,2024,Fastball,in_play
2024-09-22,KC,FF,foul,84.6,10,R,L,96.4,2024,Fastball,foul
2024-08-23,KC,FF,foul,76.7,16,L,L,94.7,2024,Fastball,foul
2024-06-07,KC,FS,foul,72.4,-20,L,R,84.4,2024,Other,foul
2024-04-19,KC,ST,foul,65.3,-48,R,R,77.2,2024,Breaking,foul
2024-06-29,KC,FF,swinging_strike,,,R,L,94.3,2024,Fastball,whiff
2024-05-21,KC,FF,swinging_strike,,,L,R,93.2,2024,Fastball,whiff
2024-07-04,KC,SI,hit_into_play,105.1,-16,R,R,94.1,2024,Fastball,in_play
2024-03-31,KC,FF,hit_into_play,96.6,37,R,R,95.4,2024,Fastball,in_play
2024-07-20,KC,SL,hit_into_play,88.2,-15,L,R,84.6,2024,Breaking,in_play
2024-05-17,KC,SI,foul,72.3,15,R,R,93.3,2024,Fastball,foul
2024-07-27,KC,FF,hit_into_play,64.7,61,R,R,92.9,2024,Fastball,in_play
2024-07-03,KC,FC,foul_tip,,,L,R,89.6,2024,Fastball,whiff
2024-09-07,KC,FF,foul,83.1,75,L,R,94.2,2024,Fastball,foul
2024-09-04,KC,SI,foul,88.1,-6,R,R,90.5,2024,Fastball,foul
2024-04-20,KC,CH,foul,,,L,R,90.1,2024,Offspeed,foul
2024-06-02,KC,SI,foul,103.3,-39,R,R,92.6,2024,Fastball,foul
2024-04-11,KC,FA,hit_into_play,97.4,31,R,R,73.3,2024,Fastball,in_play
2024-04-05,KC,SL,hit_into_play,97.8,-8,R,R,81.4,2024,Breaking,in_play
2024-08-24,KC,SL,swinging_strike,,,L,R,84.8,2024,Breaking,whiff
2024-06-24,KC,FF,foul,80.8,44,L,L,97.5,2024,Fastball,foul
2024-04-10,KC,ST,hit_into_play,92.1,48,R,R,79.9,2024,Breaking,in_play
2024-03-28,KC,FF,foul,78.3,67,R,L,96.0,2024,Fastball,foul
2024-09-06,KC,SL,hit_into_play,76.5,32,L,L,82.3,2024,Breaking,in_play
2024-07-26,KC,CU,hit_into_play,97.4,13,L,R,75.6,2024,Breaking,in_play
2024-04-24,KC,SL,hit_into_play,84.0,53,R,R,84.1,2024,Breaking,in_play
2024-04-19,KC,FS,foul,73.2,-10,L,R,83.3,2024,Other,foul
2024-07-19,KC,FC,foul,108.6,21,L,R,88.1,2024,Fastball,foul
2024-09-07,KC,SI,foul,72.4,42,R,R,94.5,2024,Fastball,foul
2024-04-06,KC,CH,foul,68.1,14,L,R,78.5,2024,Offspeed,foul
2024-08-19,KC,SV,hit_into_play,97.3,46,R,R,79.9,2024,Breaking,in_play
2024-09-02,KC,FF,hit_into_play,100.5,6,L,R,93.6,2024,Fastball,in_play
2024-08-19,KC,SI,hit_into_play,103.0,13,L,R,92.2,2024,Fastball,in_play
2024-09-21,KC,SI,hit_into_play,83.4,-17,L,R,95.7,2024,Fastball,in_play
2024-07-19,KC,SI,foul,78.4,-39,R,R,93.4,2024,Fastball,foul
2024-08-06,KC,SI,hit_into_play,94.8,20,R,R,95.2,2024,Fastball,in_play
2024-06-01,KC,CH,swinging_strike,,,R,L,87.7,2024,Offspeed,whiff
2024-03-30,KC,SL,hit_into_play,75.8,49,L,L,81.7,2024,Breaking,in_play
2024-08-20,KC,FF,hit_into_play,88.4,6,L,L,94.8,2024,Fastball,in_play
2024-07-27,KC,ST,hit_into_play,104.8,22,R,R,82.7,2024,Breaking,in_play
2024-06-07,KC,SI,hit_into_play,106.5,7,R,R,94.7,2024,Fastball,in_play
2024-04-05,KC,SL,swinging_strike,,,R,R,86.4,2024,Breaking,whiff
2024-04-06,KC,CH,hit_into_play,98.4,-15,R,R,80.7,2024,Offspeed,in_play
2024-04-09,KC,CH,hit_into_play,69.2,-29,R,L,85.8,2024,Offspeed,in_play
2024-05-07,KC,CU,swinging_strike,,,L,R,79.6,2024,Breaking,whiff
2024-08-23,KC,SI,hit_into_play,104.9,13,L,L,98.6,2024,Fastball,in_play
2024-08-19,KC,SI,hit_into_play,94.5,-16,R,R,97.2,2024,Fastball,in_play
2024-05-17,KC,SL,foul,77.9,34,R,L,88.2,2024,Breaking,foul
2024-07-28,KC,FF,hit_into_play,95.6,22,R,R,95.9,2024,Fastball,in_play
2024-04-23,KC,ST,foul,64.2,44,R,R,81.2,2024,Breaking,foul
2024-05-06,KC,FC,foul,71.4,-39,L,R,89.2,2024,Fastball,foul
2024-05-21,KC,SI,foul,69.1,52,L,L,89.7,2024,Fastball,foul
2024-08-10,KC,KC,foul,50.3,-27,L,R,82.0,2024,Breaking,foul
2024-03-30,KC,FS,hit_into_play,97.9,-21,L,R,89.2,2024,Other,in_play
2024-07-03,KC,CH,hit_into_play,87.6,28,R,R,81.6,2024,Offspeed,in_play
2024-03-20,KC,,hit_into_play,,,R,R,,2024,Other,in_play
2024-06-12,KC,SI,hit_into_play,83.5,-32,L,L,92.0,2024,Fastball,in_play
2024-08-09,KC,SL,swinging_strike,,,R,R,87.7,2024,Breaking,whiff
2024-04-07,KC,FF,hit_into_play,98.5,7,R,L,96.3,2024,Fastball,in_play
2024-06-29,KC,SL,foul,79.1,80,R,L,85.2,2024,Breaking,foul
2024-03-31,KC,FF,foul,89.1,31,L,R,91.9,2024,Fastball,foul
2024-06-29,KC,FF,foul,79.8,81,R,L,94.2,2024,Fastball,foul
2024-06-29,KC,CU,swinging_strike,,,R,R,81.7,2024,Breaking,whiff
2024-06-08,KC,SI,hit_into_play,81.0,9,R,R,94.9,2024,Fastball,in_play
2024-08-06,KC,SL,foul,67.5,38,R,R,82.3,2024,Breaking,foul
2024-07-28,KC,KC,foul,61.4,-64,R,L,79.5,2024,Breaking,foul
2024-04-07,KC,FF,foul,71.4,35,R,L,90.1,2024,Fastball,foul
2024-04-07,KC,SI,hit_into_play,93.7,-14,L,R,93.3,2024,Fastball,in_play
2024-07-04,KC,SI,hit_into_play,92.4,-34,L,L,95.7,2024,Fastball,in_play
2024-07-28,KC,SL,hit_into_play,105.0,4,L,R,88.9,2024,Breaking,in_play
2024-07-20,KC,CH,foul,82.0,-30,L,R,87.3,2024,Offspeed,foul
2024-05-20,KC,FF,hit_into_play,106.8,30,L,R,94.4,2024,Fastball,in_play
2024-08-25,KC,SL,hit_into_play,86.9,48,L,R,57.3,2024,Breaking,in_play
2024-03-30,KC,SL,swinging_strike,,,L,R,85.3,2024,Breaking,whiff
2024-04-10,KC,CU,hit_into_play,95.9,-14,R,L,80.7,2024,Breaking,in_play
2024-09-21,KC,CH,foul,89.7,36,R,R,88.3,2024,Offspeed,foul
2024-05-04,KC,SI,hit_into_play,110.8,6,R,R,96.7,2024,Fastball,in_play
2024-09-06,KC,FC,hit_into_play,81.7,-40,R,R,92.7,2024,Fastball,in_play
2024-04-10,KC,SL,foul,75.9,60,R,R,87.6,2024,Breaking,foul
2024-04-11,KC,ST,hit_into_play,84.6,8,R,R,84.9,2024,Breaking,in_play
2024-05-07,KC,FF,hit_into_play,88.2,55,L,R,92.9,2024,Fastball,in_play
2024-06-01,KC,CH,hit_into_play,109.0,21,L,R,88.0,2024,Offspeed,in_play
2024-06-10,KC,FF,hit_into_play,92.4,-8,R,R,96.7,2024,Fastball,in_play
2024-04-19,KC,FF,foul,80.8,47,L,R,93.7,2024,Fastball,foul
2024-07-23,KC,SL,hit_into_play,85.8,4,L,R,86.3,2024,Breaking,in_play
2024-04-21,KC,CU,foul,79.2,-31,R,L,77.3,2024,Breaking,foul
2024-09-02,KC,FF,foul,73.5,44,L,R,95.0,2024,Fastball,foul
2024-05-20,KC,FF,foul,71.1,40,L,R,94.7,2024,Fastball,foul
2024-07-11,LAA,CH,hit_into_play,97.7,-15,L,R,88.8,2024,Offspeed,in_play
2024-08-02,LAA,SL,hit_into_play,80.4,2,L,L,80.9,2024,Breaking,in_play
2024-04-05,LAA,SL,hit_into_play,105.2,-11,L,R,87.3,2024,Breaking,in_play
2024-05-10,LAA,SL,hit_into_play,100.4,11,L,R,87.9,2024,Breaking,in_play
2024-07-27,LAA,FC,foul,80.8,24,L,R,91.9,2024,Fastball,foul
2024-04-28,LAA,FF,foul,79.5,62,R,L,94.2,2024,Fastball,foul
2024-07-11,LAA,FF,hit_into_play,111.1,22,R,L,87.6,2024,Fastball,in_play
2024-07-25,LAA,FF,foul,61.6,53,R,L,91.6,2024,Fastball,foul
2024-06-19,LAA,FF,hit_into_play,104.5,7,R,L,91.4,2024,Fastball,in_play
2024-04-07,LAA,SI,hit_into_play,102.3,8,R,R,91.6,2024,Fastball,in_play
2024-09-04,LAA,SL,hit_into_play,89.8,62,L,R,89.3,2024,Breaking,in_play
2024-07-11,LAA,FC,foul,42.5,-27,R,L,82.2,2024,Fastball,foul
2024-08-17,LAA,FF,swinging_strike,,,L,R,97.4,2024,Fastball,whiff
2024-06-08,LAA,FF,foul,72.8,28,L,R,91.2,2024,Fastball,foul
2024-08-04,LAA,SL,foul,78.7,45,R,R,92.6,2024,Breaking,foul
2024-08-17,LAA,CH,hit_into_play,64.4,-38,R,L,87.9,2024,Offspeed,in_play
2024-05-13,LAA,SL,hit_into_play,74.9,3,L,R,73.0,2024,Breaking,in_play
2024-06-25,LAA,SI,swinging_strike,,,R,R,92.9,2024,Fastball,whiff
2024-08-13,LAA,FF,foul,63.7,43,R,R,96.2,2024,Fastball,foul
2024-06-30,LAA,SL,foul,67.7,77,R,R,85.6,2024,Breaking,foul
2024-05-01,LAA,FF,hit_into_play,91.4,-27,L,R,94.9,2024,Fastball,in_play
2024-09-29,LAA,KC,foul,56.3,-48,L,R,85.4,2024,Breaking,foul
2024-07-10,LAA,ST,hit_into_play,72.3,-45,R,R,84.4,2024,Breaking,in_play
2024-09-18,LAA,FF,foul,69.5,48,R,R,96.6,2024,Fastball,foul
2024-09-04,LAA,KC,swinging_strike_blocked,,,L,R,80.1,2024,Breaking,whiff
2024-05-10,LAA,FF,swinging_strike,,,L,R,98.2,2024,Fastball,whiff
2024-08-30,LAA,FF,foul,80.8,27,R,R,97.9,2024,Fastball,foul
2024-04-10,LAA,FF,swinging_strike,,,R,R,94.5,2024,Fastball,whiff
2024-06-17,LAA,SL,foul,76.6,75,R,R,79.2,2024,Breaking,foul
2024-08-14,LAA,FF,swinging_strike,,,R,L,93.2,2024,Fastball,whiff
2024-09-18,LAA,CH,foul,69.7,68,R,L,85.5,2024,Offspeed,foul
2024-03-22,LAA,,swinging_strike,,,R,L,,2024,Other,whiff
2024-04-24,LAA,FF,swinging_strike,,,R,R,93.2,2024,Fastball,whiff
2024-05-09,LAA,CH,foul,78.8,15,R,R,80.3,2024,Offspeed,foul
2024-05-14,LAA,FF,foul,76.7,59,R,L,93.1,2024,Fastball,foul
2024-06-05,LAA,KC,hit_into_play,86.7,-25,L,L,83.6,2024,Breaking,in_play
2024-04-05,LAA,KC,foul,97.1,5,L,R,79.8,2024,Breaking,foul
2024-08-17,LAA,FF,hit_into_play,102.7,-3,R,L,96.2,2024,Fastball,in_play
2024-08-02,LAA,CH,hit_into_play,78.6,-13,L,R,85.1,2024,Offspeed,in_play
2024-04-24,LAA,FF,swinging_strike,,,R,R,92.5,2024,Fastball,whiff
2024-04-09,LAA,FC,hit_into_play,95.5,-5,L,R,87.7,2024,Fastball,in_play
2024-05-09,LAA,FF,hit_into_play,63.3,-41,R,L,94.2,2024,Fastball,in_play
2024-05-24,LAA,SL,hit_into_play,104.6,1,R,L,88.9,2024,Breaking,in_play
2024-04-30,LAA,FF,foul,90.5,-33,L,L,93.1,2024,Fastball,foul
2024-05-25,LAA,SI,foul,,,L,R,97.9,2024,Fastball,foul
2024-07-31,LAA,SL,swinging_strike,,,R,R,80.5,2024,Breaking,whiff
2024-04-09,LAA,SL,foul,,,R,L,89.3,2024,Breaking,foul
2024-04-28,LAA,FS,foul,76.3,66,L,R,86.9,2024,Other,foul
2024-06-04,LAA,CU,foul,,,R,R,81.7,2024,Breaking,foul
2024-08-03,LAA,CH,swinging_strike,,,R,L,87.2,2024,Offspeed,whiff
2024-07-30,LAA,SL,foul,72.2,8,L,R,86.3,2024,Breaking,foul
2024-07-25,LAA,FF,swinging_strike,,,R,R,97.5,2024,Fastball,whiff
2024-08-12,LAA,FF,hit_into_play,95.6,-27,L,R,93.2,2024,Fastball,in_play
2024-05-25,LAA,SI,foul,75.4,34,L,R,97.1,2024,Fastball,foul
2024-04-05,LAA,SL,swinging_strike,,,L,R,87.7,2024,Breaking,whiff
2024-05-26,LAA,CU,hit_into_play,93.2,-30,L,R,76.3,2024,Breaking,in_play
2024-05-14,LAA,SI,hit_into_play,94.2,26,R,L,91.9,2024,Fastball,in_play
2024-06-08,LAA,SI,swinging_strike,,,R,R,93.7,2024,Fastball,whiff
2024-04-08,LAA,SI,hit_into_play,114.5,-9,R,R,92.4,2024,Fastball,in_play
2024-05-09,LAA,FF,foul,76.6,62,L,R,93.0,2024,Fastball,foul
2024-05-26,LAA,FF,foul,68.1,42,R,L,94.7,2024,Fastball,foul
2024-04-24,LAA,FF,foul,83.1,66,R,R,92.4,2024,Fastball,foul
2024-09-13,LAA,SL,swinging_strike,,,R,L,85.8,2024,Breaking,whiff
2024-07-28,LAA,SI,foul,94.2,-18,L,L,93.4,2024,Fastball,foul
2024-07-31,LAA,CH,foul,81.8,57,L,R,83.2,2024,Offspeed,foul
2024-06-26,LAA,SL,foul,94.9,16,L,R,83.9,2024,Breaking,foul
2024-05-24,LAA,ST,foul,76.7,88,R,R,85.9,2024,Breaking,foul
2024-07-08,LAA,FF,hit_into_play,62.5,40,R,R,94.3,2024,Fastball,in_play
2024-06-30,LAA,FF,foul,79.9,64,R,L,89.5,2024,Fastball,foul
2024-06-27,LAA,SL,foul,72.1,-20,L,R,84.3,2024,Breaking,foul
2024-08-13,LAA,FC,swinging_strike,,,R,L,84.0,2024,Fastball,whiff
2024-04-22,LAA,FF,foul,49.9,-22,R,L,94.7,2024,Fastball,foul
2024-06-05,LAA,FF,hit_into_play,71.6,-82,L,R,98.3,2024,Fastball,in_play
2024-04-05,LAA,FC,hit_into_play,75.6,12,R,R,91.2,2024,Fastball,in_play
2024-06-29,LAA,CH,foul,49.4,-47,R,R,86.1,2024,Offspeed,foul
2024-08-16,LAA,SI,foul,74.8,24,L,R,99.0,2024,Fastball,foul
2024-05-24,LAA,ST,swinging_strike,,,L,L,80.3,2024,Breaking,whiff
2024-05-14,LAA,SL,hit_into_play,107.1,26,L,L,85.2,2024,Breaking,in_play
2024-07-12,LAA,SI,swinging_strike,,,R,R,93.2,2024,Fastball,whiff
2024-07-25,LAA,FF,hit_into_play,85.5,-3,R,R,92.2,2024,Fastball,in_play
2024-05-26,LAA,FF,foul,78.5,49,R,L,95.2,2024,Fastball,foul
2024-07-08,LAA,FF,hit_into_play,86.6,-16,L,R,92.6,2024,Fastball,in_play
2024-06-25,LAA,FS,swinging_strike,,,L,R,84.9,2024,Other,whiff
2024-05-14,LAA,SI,foul,76.5,-43,R,R,93.0,2024,Fastball,foul
2024-06-26,LAA,ST,hit_into_play,78.6,22,L,L,76.9,2024,Breaking,in_play
2024-06-27,LAA,FF,hit_into_play,95.2,23,R,R,91.5,2024,Fastball,in_play
2024-04-24,LAA,CH,hit_into_play,79.6,3,R,L,78.1,2024,Offspeed,in_play
2024-05-14,LAA,FF,hit_into_play,103.4,19,R,L,95.4,2024,Fastball,in_play
2024-06-18,LAA,FF,hit_into_play,101.7,12,R,R,92.9,2024,Fastball,in_play
2024-04-22,LAA,CH,hit_into_play,34.0,-54,L,R,84.0,2024,Offspeed,in_play
2024-09-29,LAA,FC,foul,80.3,17,L,R,93.9,2024,Fastball,foul
2024-07-27,LAA,FC,hit_into_play,109.3,6,L,L,83.2,2024,Fastball,in_play
2024-05-13,LAA,FF,foul,,,R,R,100.3,2024,Fastball,foul
2024-04-06,LAA,ST,foul,83.4,-11,L,R,80.5,2024,Breaking,foul
2024-04-23,LAA,SL,foul,,,L,R,86.8,2024,Breaking,foul
2024-06-07,LAA,FF,foul,76.7,16,L,R,96.5,2024,Fastball,foul
2024-04-10,LAA,SI,foul,74.7,43,R,R,92.5,2024,Fastball,foul
2024-09-29,LAA,FC,foul,83.9,69,L,R,94.3,2024,Fastball,foul
2024-06-08,LAA,CH,hit_into_play,49.0,-8,R,L,77.9,2024,Offspeed,in_play
2024-05-09,LAA,CH,foul,,,L,R,82.4,2024,Offspeed,foul
2024-03-26,LAA,FF,foul,70.5,76,L,R,93.6,2024,Fastball,foul
2024-06-04,LAA,FF,hit_into_play,97.6,43,L,R,93.7,2024,Fastball,in_play
2024-06-18,LAA,FF,foul,93.6,59,R,R,94.8,2024,Fastball,foul
2024-09-01,LAA,ST,hit_into_play,101.1,8,R,R,84.1,2024,Breaking,in_play
2024-07-28,LAA,KC,swinging_strike,,,R,R,86.8,2024,Breaking,whiff
2024-04-28,LAA,SL,hit_into_play,81.6,31,R,L,86.6,2024,Breaking,in_play
2024-08-14,LAA,FF,hit_into_play,81.7,-5,L,L,89.5,2024,Fastball,in_play
2024-08-02,LAA,SI,foul,86.9,-35,R,R,91.9,2024,Fastball,foul
2024-04-29,LAA,FC,hit_into_play,70.1,78,R,R,86.1,2024,Fastball,in_play
2024-08-13,LAA,CH,swinging_strike,,,L,L,81.9,2024,Offspeed,whiff
2024-05-13,LAA,FF,foul,74.9,43,R,R,100.4,2024,Fastball,foul
2024-08-02,LAA,CH,foul,59.0,-68,L,R,85.2,2024,Offspeed,foul
2024-09-14,LAA,FF,foul,71.5,28,R,R,92.7,2024,Fastball,foul
2024-06-05,LAA,FF,foul,71.8,50,L,R,97.3,2024,Fastball,foul
2024-05-15,LAA,FF,swinging_strike,,,L,R,93.6,2024,Fastball,whiff
2024-04-28,LAA,CU,swinging_strike,,,L,R,82.7,2024,Breaking,whiff
2024-04-24,LAA,CU,foul,68.3,-29,L,R,75.5,2024,Breaking,foul
2024-05-28,LAA,CH,hit_into_play,87.7,20,R,R,88.5,2024,Offspeed,in_play
2024-05-24,LAA,SI,foul,68.2,38,L,L,91.4,2024,Fastball,foul
2024-06-09,LAA,SL,hit_into_play,99.1,3,R,R,86.1,2024,Breaking,in_play
2024-05-25,LAA,SI,hit_into_play,96.2,-36,L,R,98.6,2024,Fastball,in_play
2024-05-28,LAA,CH,swinging_strike,,,R,R,88.5,2024,Offspeed,whiff
2024-04-30,LAA,SL,hit_into_play,91.8,39,R,L,85.4,2024,Breaking,in_play
2024-08-03,LAA,SI,swinging_strike,,,R,R,96.3,2024,Fastball,whiff
2024-05-14,LAA,FF,foul,82.6,70,R,R,92.6,2024,Fastball,foul
2024-06-03,LAA,CH,hit_into_play,92.2,0,L,R,88.4,2024,Offspeed,in_play
2024-05-14,LAA,ST,hit_into_play,76.6,15,R,R,85.1,2024,Breaking,in_play
2024-03-20,LAA,,foul,,,R,L,,2024,Other,foul
2024-04-26,LAA,SL,hit_into_play,89.2,-13,R,L,87.1,2024,Breaking,in_play
2024-07-11,LAA,FF,swinging_strike,,,R,R,96.5,2024,Fastball,whiff
2024-09-29,LAA,FC,foul,85.2,74,L,R,91.1,2024,Fastball,foul
2024-06-08,LAA,FC,hit_into_play,78.5,-44,R,R,90.1,2024,Fastball,in_play
2024-04-07,LAA,FS,hit_into_play,103.6,1,L,R,87.4,2024,Other,in_play
2024-05-29,LAA,FF,swinging_strike,,,R,R,98.1,2024,Fastball,whiff
2024-07-08,LAA,CU,foul,80.8,-14,L,R,81.8,2024,Breaking,foul
2024-07-28,LAA,FF,hit_into_play,104.6,-12,L,R,96.7,2024,Fastball,in_play
2024-08-02,LAA,CU,foul,87.8,-23,L,R,75.7,2024,Breaking,foul
2024-09-01,LAA,KC,hit_into_play,89.1,61,L,R,85.2,2024,Breaking,in_play
2024-04-27,LAA,CH,foul,89.1,27,L,R,81.1,2024,Offspeed,foul
2024-07-08,LAA,FF,hit_into_play,97.3,49,L,R,91.6,2024,Fastball,in_play
2024-05-14,LAA,SL,swinging_strike_blocked,,,R,L,88.0,2024,Breaking,whiff
2024-07-10,LAA,FC,swinging_strike,,,R,R,82.8,2024,Fastball,whiff
2024-08-31,LAA,FC,swinging_strike,,,R,R,88.3,2024,Fastball,whiff
2024-08-03,LAA,CH,swinging_strike,,,R,L,83.5,2024,Offspeed,whiff
2024-04-06,LAA,FF,foul,79.8,35,R,L,93.4,2024,Fastball,foul
2024-04-22,LAA,KC,hit_into_play,84.5,22,R,R,86.4,2024,Breaking,in_play
2024-07-25,LAA,FF,foul,78.9,67,R,L,90.0,2024,Fastball,foul
2024-07-13,LAA,FS,hit_into_play,81.6,-46,L,R,86.6,2024,Other,in_play
2024-06-29,LAA,SL,foul,86.7,33,R,R,87.3,2024,Breaking,foul
2024-06-05,LAA,FF,foul,94.2,11,L,R,101.9,2024,Fastball,foul
2024-07-14,LAA,SL,hit_into_play,89.4,-12,R,R,90.7,2024,Breaking,in_play
2024-09-28,LAA,SL,swinging_strike,,,R,R,87.3,2024,Breaking,whiff
2024-07-25,LAA,SL,hit_into_play,67.3,12,L,R,88.2,2024,Breaking,in_play
2024-07-13,LAA,SI,swinging_strike,,,L,R,98.8,2024,Fastball,whiff
2024-07-13,LAA,SI,foul,74.8,40,L,R,97.3,2024,Fastball,foul
2024-07-28,LAA,SL,foul,,,L,R,83.4,2024,Breaking,foul
2024-08-03,LAA,SI,foul,63.8,58,R,R,96.6,2024,Fastball,foul
2024-08-12,LAA,SI,hit_into_play,68.4,4,R,L,95.2,2024,Fastball,in_play
2024-08-02,LAA,FF,foul,67.5,34,L,R,96.6,2024,Fastball,foul
2024-06-26,LAA,FF,swinging_strike,,,L,R,100.6,2024,Fastball,whiff
2024-09-01,LAA,FF,swinging_strike,,,L,R,95.1,2024,Fastball,whiff
2024-09-16,LAA,CH,foul,71.3,-33,R,R,86.4,2024,Offspeed,foul
2024-07-27,LAA,FC,hit_into_play,36.5,-78,R,R,91.0,2024,Fastball,in_play
2024-04-08,LAA,FC,swinging_strike,,,R,L,81.9,2024,Fastball,whiff
2024-09-14,LAA,FC,hit_into_play,82.1,27,L,R,91.0,2024,Fastball,in_play
2024-08-03,LAA,SL,hit_into_play,67.6,19,R,R,90.8,2024,Breaking,in_play
2024-08-16,LAA,SL,swinging_strike,,,R,R,83.8,2024,Breaking,whiff
2024-08-17,LAA,SL,foul,,,R,R,89.2,2024,Breaking,foul
2024-06-08,LAA,FF,hit_into_play,106.3,9,L,R,103.9,2024,Fastball,in_play
2024-09-18,LAA,SI,foul,67.5,-53,L,L,92.6,2024,Fastball,foul
2024-08-13,LAA,FF,swinging_strike,,,R,R,93.0,2024,Fastball,whiff
2024-09-18,LAA,SI,swinging_strike,,,L,R,96.0,2024,Fastball,whiff
2024-08-04,LAA,CH,swinging_strike_blocked,,,R,L,85.0,2024,Offspeed,whiff
2024-05-28,LAA,CH,foul,71.0,21,L,R,89.1,2024,Offspeed,foul
2024-07-27,LAA,CU,hit_into_play,86.5,45,L,R,81.9,2024,Breaking,in_play
2024-03-22,LAA,,hit_into_play,,,L,R,,2024,Other,in_play
2024-06-26,LAA,SL,foul,74.3,60,L,R,82.8,2024,Breaking,foul
2024-05-12,LAA,CU,foul,81.9,51,R,R,81.0,2024,Breaking,foul
2024-06-17,LAA,FF,foul,70.3,64,R,R,95.7,2024,Fastball,foul
2024-04-07,LAA,FC,foul,72.4,41,L,R,88.0,2024,Fastball,foul
2024-04-09,LAA,SI,swinging_strike,,,R,R,95.4,2024,Fastball,whiff
2024-09-01,LAA,FF,swinging_strike,,,R,R,95.4,2024,Fastball,whiff
2024-09-15,LAA,CH,hit_into_play,95.8,-6,R,R,86.6,2024,Offspeed,in_play
2024-04-22,LAA,SL,foul,100.9,32,L,L,86.2,2024,Breaking,foul
2024-06-04,LAA,FF,foul,79.3,49,R,R,96.0,2024,Fastball,foul
2024-07-13,LAA,FF,hit_into_play,79.2,7,R,R,93.5,2024,Fastball,in_play
2024-04-29,LAA,SI,foul,82.6,-37,R,L,92.7,2024,Fastball,foul
2024-07-14,LAA,FF,foul,77.9,45,R,R,94.4,2024,Fastball,foul
2024-05-01,LAA,SL,foul,74.2,-24,L,L,89.3,2024,Breaking,foul
2024-08-18,LAA,CU,foul,,,L,R,81.8,2024,Breaking,foul
2024-05-12,LAA,FC,hit_into_play,99.0,18,R,R,92.9,2024,Fastball,in_play
2024-05-24,LAA,ST,hit_into_play,76.7,17,R,L,77.9,2024,Breaking,in_play
2024-08-01,LAA,CH,swinging_strike,,,L,R,88.0,2024,Offspeed,whiff
2024-06-03,LAA,KN,foul,25.2,-1,R,R,80.4,2024,Other,foul
2024-05-14,LAA,CH,hit_into_play,93.9,19,L,R,88.8,2024,Offspeed,in_play
2024-05-10,LAA,SL,swinging_strike_blocked,,,L,R,88.2,2024,Breaking,whiff
2024-06-09,LAA,SI,foul_tip,,,R,L,98.6,2024,Fastball,whiff
2024-05-10,LAA,SL,foul,86.1,26,L,R,89.3,2024,Breaking,foul
2024-07-13,LAA,FF,hit_into_play,103.0,9,L,R,96.6,2024,Fastball,in_play
2024-07-11,LAA,CH,hit_into_play,73.2,1,R,L,80.6,2024,Offspeed,in_play
2024-07-10,LAA,FF,hit_into_play,98.6,37,R,R,93.4,2024,Fastball,in_play
2024-08-16,LAA,SL,foul,90.0,-25,L,R,86.3,2024,Breaking,foul
2024-09-17,LAA,CH,foul_tip,,,R,R,90.2,2024,Offspeed,whiff
2024-05-13,LAA,SI,swinging_strike,,,L,R,97.7,2024,Fastball,whiff
2024-08-12,LAA,FF,foul,83.8,66,L,R,96.4,2024,Fastball,foul
2024-05-15,LAA,FC,hit_into_play,100.6,14,L,R,89.7,2024,Fastball,in_play
2024-05-01,LAA,FS,foul,64.3,-18,L,R,86.2,2024,Other,foul
2024-08-30,LAA,SI,hit_into_play,97.0,12,R,R,94.7,2024,Fastball,in_play
2024-04-26,LAA,SL,foul,88.3,26,R,L,85.6,2024,Breaking,foul
2024-04-07,LAA,ST,swinging_strike,,,R,R,83.9,2024,Breaking,whiff
2024-09-28,LAA,FF,hit_into_play,106.9,30,R,R,93.2,2024,Fastball,in_play
2024-05-15,LAA,SL,hit_into_play,93.5,13,R,R,87.5,2024,Breaking,in_play
2024-06-27,LAA,FF,hit_into_play,58.2,-19,R,R,93.5,2024,Fastball,in_play
2024-06-03,LAA,CH,hit_into_play,84.1,42,R,L,78.6,2024,Offspeed,in_play
2024-04-28,LAA,CU,hit_into_play,93.9,-9,R,L,75.2,2024,Breaking,in_play
2024-08-12,LAA,SL,swinging_strike,,,R,R,80.8,2024,Breaking,whiff
2024-04-23,LAA,SI,foul,81.1,48,R,R,96.9,2024,Fastball,foul
2024-09-28,LAA,SL,foul,56.7,35,L,R,90.6,2024,Breaking,foul
2024-07-12,LAA,FC,foul,,,R,L,84.7,2024,Fastball,foul
2024-07-12,LAA,SI,foul,,,R,R,94.6,2024,Fastball,foul
2024-07-28,LAA,SI,foul,,,L,R,98.1,2024,Fastball,foul
2024-06-07,LAA,CH,hit_into_play,96.5,27,L,R,88.5,2024,Offspeed,in_play
2024-07-12,LAA,CH,hit_into_play,83.1,35,R,L,78.9,2024,Offspeed,in_play
2024-04-05,LAA,SI,hit_into_play,85.3,-43,L,R,98.2,2024,Fastball,in_play
2024-09-16,LAA,FF,foul,78.0,47,L,L,95.6,2024,Fastball,foul
2024-09-17,LAA,CH,swinging_strike,,,L,R,87.7,2024,Offspeed,whiff
2024-04-08,LAA,FF,hit_into_play,91.3,73,R,L,88.8,2024,Fastball,in_play
2024-09-18,LAA,FF,swinging_strike,,,R,L,90.6,2024,Fastball,whiff
2024-06-26,LAA,SI,foul,70.4,-48,L,R,96.8,2024,Fastball,foul
